EBELN,INVOICE_DATE,INVOICE_WEEK,INVOICE_MONTH,INVOICE_QUARTER,VENDOR_CODE,VENDOR_NAME,VENDOR_COUNTRY,MATERIAL_CODE,MATERIAL_TYPE,PUR_ORG,PUR_ORG_NAME,PUR_GRP,PUR_GRP_NAME,LOCAL_CURRENCY,INVOICE_COUNT,TOTAL_SPEND
4500001333,2023-11-18,2023w46,Nov-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001353,2023-11-18,2023w46,Nov-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001483,2023-12-26,2023w52,Dec-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001875,2024-03-16,2024w11,Mar-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500000970,2023-09-10,2023w36,Sep-2023,2023-3,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001170,2023-10-12,2023w41,Oct-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001219,2023-11-18,2023w46,Nov-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000094,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2160.0
4500001062,2023-09-06,2023w36,Sep-2023,2023-3,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000094,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2160.0
4500001280,2023-11-18,2023w46,Nov-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001473,2023-12-24,2023w51,Dec-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500000864,2023-08-07,2023w32,Aug-2023,2023-3,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001090,2023-10-14,2023w41,Oct-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,,US4,US West-Packaged G,USD,4,0.0
4500001391,2023-12-24,2023w51,Dec-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001571,2024-01-11,2024w2,Jan-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001711,2024-02-14,2024w7,Feb-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001816,2024-03-16,2024w11,Mar-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001836,2024-03-16,2024w11,Mar-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500000991,2023-09-06,2023w36,Sep-2023,2023-3,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001171,2023-10-14,2023w41,Oct-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001343,2023-11-18,2023w46,Nov-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000227,HIBE,P002,US West Pur org,P02,US West Buyer,USD,6,990.0
4500001493,2023-12-24,2023w51,Dec-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000227,HIBE,P002,US West Pur org,P02,US West Buyer,USD,6,990.0
4500000479,2024-08-29,2024w35,Aug-2024,2024-3,CV000036,US 2 Vendor for Operating supplies,US,C0000227,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,320.0
4500001286,2023-11-18,2023w46,Nov-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000229,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,460.0
4500001556,2024-01-11,2024w2,Jan-2024,2024-1,CV000036,US 2 Vendor for Operating supplies,US,C0000229,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,460.0
4500001016,2023-09-06,2023w36,Sep-2023,2023-3,CV000036,US 2 Vendor for Operating supplies,US,C0000229,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,460.0
4500001156,2023-10-12,2023w41,Oct-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000229,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,460.0
4500000871,2023-08-06,2023w31,Aug-2023,2023-3,CV000036,US 2 Vendor for Operating supplies,US,C0000231,HIBE,P002,,P02,US West Buyer,USD,6,660.0
4500001912,2024-03-16,2024w11,Mar-2024,2024-1,CV000036,US 2 Vendor for Operating supplies,US,C0000232,HIBE,P002,US West Pur org,P02,US West Buyer,USD,6,1980.0
4500000891,2023-08-06,2023w31,Aug-2023,2023-3,CV000036,US 2 Vendor for Operating supplies,US,C0000232,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,960.0
4500001017,2023-09-06,2023w36,Sep-2023,2023-3,CV000036,US 2 Vendor for Operating supplies,US,C0000232,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,960.0
4500001037,2023-09-06,2023w36,Sep-2023,2023-3,CV000036,US 2 Vendor for Operating supplies,US,C0000232,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,960.0
4500001136,2023-10-12,2023w41,Oct-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000249,HIBE,P002,US West Pur org,P02,US West Buyer,USD,2,450.0
4500001282,2023-11-18,2023w46,Nov-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001475,2023-12-26,2023w52,Dec-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001531,2024-01-11,2024w2,Jan-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001096,2023-10-12,2023w41,Oct-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000229,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,460.0
4500001625,2024-01-11,2024w2,Jan-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001765,2024-02-14,2024w7,Feb-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001745,2024-02-10,2024w6,Feb-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001837,2024-03-16,2024w11,Mar-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500000926,2023-08-06,2023w31,Aug-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001195,2023-10-14,2023w41,Oct-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001243,2023-11-18,2023w46,Nov-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,12240.0
4500001533,2024-01-11,2024w2,Jan-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,12240.0
4500001713,2024-02-14,2024w7,Feb-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,,US6,US West-Electronic,USD,4,0.0
4500001838,2024-03-16,2024w11,Mar-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,US West Pur org,US6,US West-Electronic,USD,6,18360.0
4500001133,2023-10-12,2023w41,Oct-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,US West Pur org,US6,US West-Electronic,USD,6,18360.0
4500001634,2024-01-11,2024w2,Jan-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,US West Pur org,US6,US West-Electronic,USD,6,18360.0
4500001909,2024-03-16,2024w11,Mar-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,US West Pur org,US6,US West-Electronic,USD,6,18360.0
4500001693,2024-02-10,2024w6,Feb-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000141,HALB,P002,,US6,US West-Electronic,USD,6,840.0
4500001477,2023-12-24,2023w51,Dec-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,25160.0
4500001394,2023-12-26,2023w52,Dec-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,,US6,US West-Electronic,USD,4,0.0
4500001767,2024-02-10,2024w6,Feb-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,25160.0
4500001694,2024-02-10,2024w6,Feb-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,25160.0
4500000974,2023-09-10,2023w36,Sep-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,,US6,US West-Electronic,USD,4,0.0
4500001398,2023-12-24,2023w51,Dec-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2640.0
4500001518,2024-01-11,2024w2,Jan-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2640.0
4500001018,2023-09-06,2023w36,Sep-2023,2023-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,6,3960.0
4500001078,2023-10-12,2023w41,Oct-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2640.0
4500001360,2023-12-26,2023w52,Dec-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000010,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,3520.0
4500001420,2023-12-24,2023w51,Dec-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000010,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,3520.0
4500001400,2023-12-24,2023w51,Dec-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000010,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,3520.0
4500001231,2023-11-18,2023w46,Nov-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000016,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,2,400.0
4500001381,2023-12-24,2023w51,Dec-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000016,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,2,400.0
4500001866,2024-03-16,2024w11,Mar-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000016,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,1440.0
4500001786,2024-03-16,2024w11,Mar-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000016,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,1440.0
4500001021,2023-09-06,2023w36,Sep-2023,2023-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000016,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,1440.0
4500001362,2023-12-24,2023w51,Dec-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001722,2024-02-10,2024w6,Feb-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001122,2023-10-12,2023w41,Oct-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001102,2023-10-12,2023w41,Oct-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001236,2023-11-18,2023w46,Nov-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000061,FERT,P002,,US6,US West-Electronic,USD,4,352800.0
4500001406,2023-12-24,2023w51,Dec-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000061,FERT,P002,,US6,US West-Electronic,USD,4,352800.0
4500001447,2023-12-24,2023w51,Dec-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000064,FERT,P002,,US6,US West-Electronic,USD,6,7200.0
4500001774,2024-02-10,2024w6,Feb-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000064,FERT,P002,US West Pur org,US6,US West-Electronic,USD,6,8640.0
4500001340,2023-11-18,2023w46,Nov-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000066,FERT,P002,US West Pur org,US6,US West-Electronic,USD,6,51840.0
4500001217,2023-11-20,2023w47,Nov-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000067,FERT,P002,US West Pur org,US6,US West-Electronic,USD,4,39440.0
4500001407,2023-12-24,2023w51,Dec-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000067,FERT,P002,US West Pur org,US6,US West-Electronic,USD,4,39440.0
4500001011,2023-09-10,2023w36,Sep-2023,2023-3,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500000952,2023-09-06,2023w36,Sep-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001630,2024-01-11,2024w2,Jan-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,6,3240.0
4500001911,2024-03-16,2024w11,Mar-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000064,FERT,P002,US West Pur org,US6,US West-Electronic,USD,6,8640.0
4500000138,2024-07-13,2024w28,Jul-2024,2024-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000233,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500001469,2023-12-24,2023w51,Dec-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500001583,2024-01-11,2024w2,Jan-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500001683,2024-02-10,2024w6,Feb-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500001214,2023-11-18,2023w46,Nov-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,13200.0
4500001364,2023-12-24,2023w51,Dec-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,13200.0
4500001704,2024-02-14,2024w7,Feb-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,,US5,US West-Perishable,USD,4,0.0
4500001829,2024-03-16,2024w11,Mar-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,US West Pur org,US5,US West-Perishable,USD,2,3300.0
4500000964,2023-09-10,2023w36,Sep-2023,2023-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,,US5,US West-Perishable,USD,4,0.0
4500001124,2023-10-12,2023w41,Oct-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,US West Pur org,US5,US West-Perishable,USD,2,3300.0
4500000985,2023-09-06,2023w36,Sep-2023,2023-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000244,FERT,P002,,US5,US West-Perishable,USD,4,8320.0
4500001265,2023-11-18,2023w46,Nov-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500001735,2024-02-10,2024w6,Feb-2024,2024-1,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500001840,2024-03-16,2024w11,Mar-2024,2024-1,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500001175,2023-10-12,2023w41,Oct-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500001095,2023-10-12,2023w41,Oct-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500000696,2024-09-02,2024w36,Sep-2024,2024-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000243,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,7280.0
4500000606,2024-09-01,2024w35,Sep-2024,2024-3,CV000026,Vendor 1 for Canada-Raw material PG,CA,C0000095,ROH,P003,Canada Pur Org,C01,Canada-Packaged G,CAD,4,960.0
4500000627,2024-09-01,2024w35,Sep-2024,2024-3,CV000026,Vendor 1 for Canada-Raw material PG,CA,C0000099,ROH,P003,Canada Pur Org,C01,Canada-Packaged G,CAD,4,1440.0
4500000691,2024-09-01,2024w35,Sep-2024,2024-3,CV000013,Vendor 3 for Canada- Electronics,CA,C0000148,HALB,P003,Canada Pur Org,C03,Canada -Electronic,CAD,6,5040.0
4500000631,2024-09-01,2024w35,Sep-2024,2024-3,CV000013,Vendor 3 for Canada- Electronics,CA,C0000148,HALB,P003,Canada Pur Org,C03,Canada -Electronic,CAD,4,3360.0
4500000603,2024-09-01,2024w35,Sep-2024,2024-3,CV000013,Vendor 3 for Canada- Electronics,CA,C0000059,FERT,P003,,C03,Canada -Electronic,CAD,4,180000.0
4500000599,2024-09-02,2024w36,Sep-2024,2024-3,CV000012,Vendor 2 for Canada-Perishables,CA,C0000237,FERT,P003,Canada Pur Org,C02,Canada -Perishable,CAD,6,7560.0
4500000587,2024-09-01,2024w35,Sep-2024,2024-3,CV000029,Vendor 1 for Germany-Raw Materials,DE,C0000098,ROH,P004,Germany Pur Org,G01,Germany-Packaged G,EUR,4,1560.0
4500000573,2024-09-02,2024w36,Sep-2024,2024-3,CV000038,Germany Vendor for Operating suppli,DE,C0000229,HIBE,P004,Germany Pur Org,P04,Germany Buyer,EUR,4,230.0
4500000541,2024-09-01,2024w35,Sep-2024,2024-3,CV000015,Vendor 2 for Germany-Perishables,DE,C0000242,FERT,P004,Germany Pur Org,G02,Germany-Perishable,EUR,4,13200.0
4500000582,2024-09-01,2024w35,Sep-2024,2024-3,CV000015,Vendor 2 for Germany-Perishables,DE,C0000244,FERT,P004,,G02,Germany-Perishable,EUR,4,9360.0
4500000849,2023-08-06,2023w31,Aug-2023,2023-3,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500000583,2024-09-01,2024w35,Sep-2024,2024-3,CV000016,Vendor 3 for Germany- Electronics,DE,C0000061,FERT,P004,,G03,Germany-Electronic,EUR,4,316800.0
4500000009,2024-01-31,2024w5,Jan-2024,2024-1,CV000003,,,C0000001,FERT,P004,Germany Pur Org,P04,Germany Buyer,EUR,4,1200.0
4500000056,2024-04-26,2024w17,Apr-2024,2024-2,CV000003,,,C0000034,FERT,P004,Germany Pur Org,P04,Germany Buyer,EUR,4,4800.0
4500000192,2024-07-19,2024w29,Jul-2024,2024-3,CV000039,Japan Vendor for Operating supplies,JP,C0000227,HIBE,P005,Japan Pur Org,P05,Japan Buyer,JPY,4,800.0
4500000191,2024-07-19,2024w29,Jul-2024,2024-3,CV000019,Vendor 3 for Japan- Electronics,JP,C0000145,HALB,P005,Japan Pur Org,J03,Japan-Electronic,JPY,4,89730.0
4500000790,2024-09-05,2024w36,Sep-2024,2024-3,CV000017,Vendor 1 for Japan-Packaged Goods,JP,C0000016,FERT,P005,Japan Pur Org,J01,Japan -Packaged G,JPY,6,6750.0
4500000836,2023-08-06,2023w31,Aug-2023,2023-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001103,2023-10-12,2023w41,Oct-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500001060,2023-09-06,2023w36,Sep-2023,2023-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000244,FERT,P002,,US5,US West-Perishable,USD,4,8320.0
4500000193,2024-07-19,2024w29,Jul-2024,2024-3,CV000039,Japan Vendor for Operating supplies,JP,C0000230,HIBE,P005,Japan Pur Org,P05,Japan Buyer,JPY,4,18048.0
4500000735,2024-09-06,2024w36,Sep-2024,2024-3,CV000019,Vendor 3 for Japan- Electronics,JP,C0000060,FERT,P005,,J03,Japan-Electronic,JPY,4,247788.0
4500000049,2024-04-26,2024w17,Apr-2024,2024-2,CV000004,,,C0000018,FERT,P005,Japan Pur Org,P05,Japan Buyer,JPY,4,24.0
4500001762,2024-02-10,2024w6,Feb-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000094,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2160.0
4500001736,2024-02-10,2024w6,Feb-2024,2024-1,CV000036,US 2 Vendor for Operating supplies,US,C0000229,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,460.0
4500001902,2024-03-16,2024w11,Mar-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,25160.0
4500001905,2024-03-16,2024w11,Mar-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,6,3240.0
4500000854,2023-08-06,2023w31,Aug-2023,2023-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000010,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,3520.0
4500000445,2024-08-29,2024w35,Aug-2024,2024-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000019,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2640.0
4500000470,2024-08-29,2024w35,Aug-2024,2024-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000062,FERT,P002,,US6,US West-Electronic,USD,4,401200.0
4500001707,2024-02-10,2024w6,Feb-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000067,FERT,P002,US West Pur org,US6,US West-Electronic,USD,2,12760.0
4500000832,2023-08-06,2023w31,Aug-2023,2023-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2640.0
4500000384,2024-08-30,2024w35,Aug-2024,2024-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000010,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2720.0
4500000921,2023-08-06,2023w31,Aug-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000065,FERT,P002,,US6,US West-Electronic,USD,6,19200.0
4500001632,2024-01-11,2024w2,Jan-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000066,FERT,P002,US West Pur org,US6,US West-Electronic,USD,6,51840.0
4500001646,2024-02-10,2024w6,Feb-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000061,FERT,P002,,US6,US West-Electronic,USD,4,352800.0
4500001229,2023-11-18,2023w46,Nov-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000233,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500001848,2024-03-16,2024w11,Mar-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500000983,2023-09-06,2023w36,Sep-2023,2023-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500001424,2023-12-26,2023w52,Dec-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,,US5,US West-Perishable,USD,4,0.0
4500000388,2024-08-30,2024w35,Aug-2024,2024-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,7480.0
